GEOID,all,black,native,aapi,add,white,latino,City,Geography,System,Area,Metric,Measure,Source,Year,BiggerBetter,geolevel
48113980100,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48113980200,0.03361344537815126,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021615,0.201171875,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021616,0.18589093857693087,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021632,0.0688622754491018,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021634,0.20690413368513633,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021635,0.10844976713240187,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021637,0.23282804358124112,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021638,0.23045563549160672,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021641,0.10573870573870574,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48121021642,0.10265001522997258,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Uninsured Population,%,ACS 5-year,2022,0,2
48113006200,0.7405064326454374,0.250001538305633,4.690460380968725e-4,0.007270213590501523,0.20215884241975202,0.05652004759067313,0.410767067863336,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009605,0.28165214701607383,0.04185418385492712,0.0038560476488224598,0.013656835422912877,0.13391732147056334,0.027635008149894297,0.19649776143791117,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012601,0.6668798261317419,0.10482460482281979,0.0037477919384106746,0.0399764473430472,0.3031168692005482,0.07438799150481794,0.4423530181851388,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013008,-0.37950948069222945,-0.021803729192757765,-0,-0.04485338576795883,-0.050460058988953685,-0.22351937241032815,-0.08198202176476921,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013621,-0.04816657113907627,-0.011315870521516764,-4.076678244651236e-4,-0.0038543139767611683,-0.013588927482170787,-0.016936745070960133,-0.011217041958010068,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013622,-0.3219416938936593,-0.056414025412195895,-0,-0.009543726103566975,-0.09925475147709653,-0.14559484377997173,-0.10052724829090547,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013102,-0.8892836397018256,-0.014793216439906795,-0.0038039699416903185,-0.02155582966957847,-0.08918196196629524,-0.754876701762101,-0.04311165933915694,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013727,-0.2916696468722467,-0.07789286506043899,-0.0016398497907460844,-0.017516577310242264,-0.05568035425851477,-0.11449133084481752,-0.06179252166038654,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010601,0.8522269250337544,0.021493743380422557,0.003070534768631794,0,0.319949722891433,0.018730262088653946,0.823978005162342,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009611,0.3104244391373601,0.013213201665879895,0.01166880147116666,0.020506202585359058,0.07541820950849629,0.09703981223448158,0.1790646225759178,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008701,1.477280482993289,1.1213159521464895,0,0,0.25161100975096495,0.016607987442307917,0.3313293494740429,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007821,0.5101006162118725,0.14081413766200715,0.0018232906270977023,0.06732150007745362,0.22384398775753328,0.046704290678733454,0.23955233777560578,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006900,1.0441089870203255,0.11864256407111336,0.002721159726401682,0.008163479179205046,0.21170622671405087,0.2356524323063857,0.6411052315402364,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006002,0.4826487495158573,0.29148907074697106,0.005259835103702413,0.005809370114536994,0.04568991090081798,0.08564895668864676,0.09499105187283463,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000401,0.5425862977148208,0.12954845998353431,0.011437611782330057,0.05427030080391303,0.08438156447576156,0.15954301333107337,0.19840755132613366,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007601,-0.6248678989405493,-0,-0,-0.03688332010938486,-0.0440451298393625,-0.5099208527744081,-0.0601592017318122,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113005100,0.6730846857377184,0.007003193262010943,0.030087793273824794,0,0.2834996383473319,0.08844773712391599,0.5628492362431017,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010805,0.6809635560531409,0.1989811759797866,0,0.0071203413655746665,0.18085667068559652,0.036896314348886905,0.43693003834208183,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113002200,-0.2763456684970578,-0.060736523072149516,-0,-0.024911895125781833,-0.016424214043103954,-0.1329369270871367,-0.05048516799826584,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007815,1.1475382891049752,0.32692555936634604,0.004777617777796289,0.32988313227641036,0.2987148639165013,0.11443532105864444,0.20907765418070423,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007913,-0.5152073351997501,-0.05713801844103636,-0.008107421535552457,-0.03107844921961775,-0.05848925536362844,-0.3436002460305565,-0.05443554459585221,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009402,-0.6888332214314064,-0.0037720437567852916,-0,-0.02756493514573867,-0.03249760775076559,-0.5745112798796059,-0.07224914580304136,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113004400,-0.3947611947024682,-0.026416032836085936,-0,-0.004966214173184155,-0.0734365712843189,-0.26690759577581225,-0.08336899963068721,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000201,-0.6702961319334545,-0.013770011066878068,-9.335600723307166e-4,-0.004667800361653583,-0.01330323103071271,-0.6016794666171468,-0.03850935298364206,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031717,-0.6551989331386727,-0.10412456808500646,-0.004256664733034855,-0.06352253524682784,-0.11034584731021124,-0.3356216424123636,-0.1290096849858256,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001101,-0.3956274239024229,-0.01649822451636459,-0,-0.02771701718749251,-0.024637348611104455,-0.29960775721718097,-0.04652499313614815,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113005300,0.8550436708595571,0.004530204129591962,0.012296268351749611,0.008154367433265532,0.3112897409048191,0.12335098672860399,0.7142190396310985,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009604,-0.2096522206934883,-0.030217194651077507,-4.6703546601356273e-4,-0.004250022740723421,-0.01770064416191403,-0.15029201296316447,-0.024706176152117468,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031716,-0.6542695525122734,-0.0670822310831492,-0,-0.08995117349785915,-0.08951557459472183,-0.3672098753447713,-0.11020652249374512,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007301,-0.7300032943524473,-0.0016376966783004986,-0.0020471208478756234,-0.005731938374051745,-0.056909959570942324,-0.6464807637591219,-0.05281571787519108,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113004201,0.09191959678617798,0.0036260195970878885,6.798786744539791e-5,4.985776945995847e-4,0.020736299570846363,0.04253774239833729,0.04342158467512747,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009701,0.36998870818170004,0.008950733131454015,0.0010530274272298843,0.004212109708919537,0.16908611831519854,0.11996991045940467,0.22888303293289558,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000405,0.46670811653647626,0.20458437985160602,0,0.018706210657727866,0.04333210823245822,0.13875746133453834,0.08903209123171743,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010101,1.2401770502210299,0.42399215392171963,0.017371900750959346,0.005299901924021496,0.3863039624620112,0.012366437822716821,0.798518556552572,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008703,1.4193385940976528,0.5132446174246765,0.019513604536232323,0,0.5706808873803793,0.08063168666858261,0.8221486590454109,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113005400,0.9384956767751971,0.2057795992929124,0.0026381999909347747,0.017412119940169512,0.29635779898167297,0.07281431974979978,0.5914844379675764,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006001,1.1678633435895156,0.07997325070232551,0,0,0.45000821228530796,0.05077666711258763,1.0301316340466218,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008801,0.8055816334953056,0.5653675023087661,0,0,0.1633217666131807,0.016689815566310436,0.21666956994120876,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007827,0.5312309276392507,0.20554339506592695,0.0012800745244319295,0.005668901465341402,0.09710279606762208,0.13001899812444312,0.16878696943581012,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113005600,1.2903893104444326,0.20810609770989194,0.004109520096956792,0,0.35226806271113614,0.013314845114140005,1.0623931354652698,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000605,-0.573212541222909,-0.01741531158229324,-0.006717334467455965,-0.07961285294762625,-0.08185196443677824,-0.3542771956169368,-0.07463704963839961,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001302,0.21595258827484382,0.06339253397745415,0,0.0014706448663878253,0.017725140758042737,0.08622623058715986,0.060606048967456166,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009303,1.050707726328188,0.13146463146421372,0.006812946352272113,0,0.36966542244735723,0.011607241933500637,0.9010752379245821,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009804,1.3383787954509367,0.01622608810722427,0.009298095432229639,0.015679141317093116,0.64867889309555,0.2076574646531286,1.1000923105504634,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006402,0.9672796799754789,0,0.020139556900390352,0,0.3412105697931519,0.025561745296649292,0.9417179346788296,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009608,-0.4871885485146245,-0.0021041365882691425,-0.0016185666063608787,-0.006636123086079603,-0.07218807064369519,-0.30898436515429173,-0.12123063881642983,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009603,-0.689795653736535,-0.016565034710503142,-0.0034510488980214874,-0.063637341679516235,-0.1373517461412552,-0.4618883845111959,-0.1264464316235073,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009103,1.2389833544148918,0.34809198821040205,0.022762554561042387,0,0.3431892841511006,0.04202317765115517,0.8341600763754303,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031719,-0.6861320428196283,-0.029101179832851615,-0,-0.13607875640150333,-0.03852832259560637,-0.4561917345628711,-0.0536937261704727,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008802,1.4564872354365705,0.8836622949866246,0,0,0.48112928538030236,0.061403340448422036,0.4898622049107446,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007605,-0.8904154768991759,-0,-0,-0.074339983741115,-0.07655908773338709,-0.7228731254826332,-0.03994387186089761,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008200,-0.3116428883296621,-0.03325180937168489,-0,-0,-0.049341394551532414,-0.17310743439651338,-0.10025049227443458,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008704,1.7339897148290984,1.0671636305865202,0,0,0.16529546223667294,0.01693270588765918,0.6498933783549189,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001502,1.118452964997842,0.1458851693475446,0.005449733337695632,0.02724866668847816,0.31524611307285505,0.34123714899109575,0.5747372619985163,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010904,1.0168269188391612,0.8601535403970109,0.0021462106635911004,0.005723228436242934,0.08990238001931608,0.027185335072153937,0.140457564539462,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113004600,-0.19041320078160395,-0.02917368644594591,-0.0015684777659110704,-0.0041826073757628545,-0.033356293821708766,-0.08386127788404522,-0.06472584913993017,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009301,0.6538649196780794,0.07978318998075272,0,0,0.31210707602918336,0.027626418023186015,0.5294269591857113,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007822,-0.4767124837737826,-0.15002131994537257,-0.004194675064262063,-0.01455798992890951,-0.07846509826090212,-0.1902408514438853,-0.09499705292593494,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009610,1.2688419776002562,0,0.005193786236595399,0,0.7318044807362918,0.1989220128616038,1.047846373233122,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007801,-0.8317734196785307,-0.02227643715769715,-0.002874378988089955,-0.015809084434494754,-0.023713626651742127,-0.764584810831928,-0.014012597566938529,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007810,-0.0847171173935559,-0.01309209778160665,-0.001465833033830192,-0.01391537386910032,-0.012389301121551077,-0.04052124742834696,-0.014276812151414613,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007604,-0.8134626917725639,-0,-0.0011433066644730343,-0.02572439995064327,-0.03429919993419103,-0.7368611452528706,-0.04230234658550227,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001102,-0.4848346172400282,-0.0022248624882907604,-0.001483241658860507,-0.012236743685599181,-0.027439970688919377,-0.4236508988120323,-0.03059185921399795,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007903,-0.6415632448801154,-0.039647166818434096,-0,-0.014089489034650134,-0.0776560209584205,-0.49116614099861744,-0.06618783220928667,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010704,1.120374823958317,0.39764369442968533,0.0014157318893802773,0.021943844285394296,0.3672054588080094,0.03663206263771468,0.6811440052780859,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001202,-0.26326690426573096,-0.04113545379152046,-0,-0.011813258524744338,-0.03811182214530614,-0.12720348018608635,-0.08002076310213724,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007825,0.12048350046840796,0.028276989941131335,0,0.0032834633033896007,0.02631671334209277,0.0592493602059407,0.029673687017946315,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006502,0.6161955163804069,8.883164580207692e-4,0.010807850239252693,0,0.29492106406289537,0.05300288199523923,0.5594913158100812,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009900,-0.2533824253865647,-0.05661566144925566,-0,-0.053460999778606196,-0.0610321877881649,-0.037687691425358896,-0.10195866519539057,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031706,-1.021999806325275,-0.01227100968143555,-0,-0.08063806362086219,-0.04207203319349332,-0.8729946887649863,-0.04294853388502442,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031649,-0.9838227199793232,-0.08464355383757258,-0,-0.20934326484453175,-0.13213094378499018,-0.5375862541375594,-0.09678727569435494,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
